task_id,table,dataset,horizon,model,seed,seq_len,status,mse,mae,paper_mse,paper_mae,delta_mse,delta_mae,final_batch_size,metric_space,parameters,train_time_s_per_batch,inference_time_s_per_batch,max_gpu_memory_mb,train_gpu_memory_mb,inference_gpu_memory_mb,macs,command_hash,requested_command_hash,config_hash,requested_config_hash,result_file,note
table2_srsnet_ETTm2_H96_SRSNet_s2021,table2_srsnet,ETTm2,96,SRSNet,2021,,completed,,,0.164,0.254,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,3131b38d77e283a9,3131b38d77e283a9,970ed18e6710d6f1,970ed18e6710d6f1,/home/ubuntu/SRSNet/result/repro/lite-paper/table2_srsnet/table2_srsnet_ETTm2_H96_SRSNet_s2021/test_report.1778739661.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.203964.csv,
table2_srsnet_ETTm2_H192_SRSNet_s2021,table2_srsnet,ETTm2,192,SRSNet,2021,,completed,,,0.22,0.291,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,f8c8e2618f7e12e2,f8c8e2618f7e12e2,e45057566330acc7,e45057566330acc7,/home/ubuntu/SRSNet/result/repro/lite-paper/table2_srsnet/table2_srsnet_ETTm2_H192_SRSNet_s2021/test_report.1778739526.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204002.csv,
table2_srsnet_ETTm2_H336_SRSNet_s2021,table2_srsnet,ETTm2,336,SRSNet,2021,,completed,,,0.273,0.327,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,cae0f5bb30495182,cae0f5bb30495182,ce185088a4501340,ce185088a4501340,/home/ubuntu/SRSNet/result/repro/lite-paper/table2_srsnet/table2_srsnet_ETTm2_H336_SRSNet_s2021/test_report.1778739475.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204018.csv,
table2_srsnet_ETTm2_H720_SRSNet_s2021,table2_srsnet,ETTm2,720,SRSNet,2021,,completed,,,0.35,0.383,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,74a551aac5570904,74a551aac5570904,6dbae33f3f4a450e,6dbae33f3f4a450e,/home/ubuntu/SRSNet/result/repro/lite-paper/table2_srsnet/table2_srsnet_ETTm2_H720_SRSNet_s2021/test_report.1778739595.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.204057.csv,
table3_plugin_ETTh1_H96_PatchMLP_s2021,table3_plugin,ETTh1,96,PatchMLP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,14616eaee7ceaa96,14616eaee7ceaa96,9a92bed1b14fefe1,9a92bed1b14fefe1,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H96_PatchMLP_s2021/test_report.1778741465.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205782.csv,
table3_plugin_ETTh1_H96_PatchTST_s2021,table3_plugin,ETTh1,96,PatchTST,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a38594b534beab21,a38594b534beab21,5ac57ad214ff1086,5ac57ad214ff1086,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H96_PatchTST_s2021/test_report.1778741400.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205708.csv,
table3_plugin_ETTh1_H96_SRSNet_s2021,table3_plugin,ETTh1,96,SRSNet,2021,,completed,,,0.366,0.394,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,64f8f04903b1610b,64f8f04903b1610b,8416456685ab7154,8416456685ab7154,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H96_SRSNet_s2021/test_report.1778741309.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205544.csv,
table3_plugin_ETTh1_H96_SRSNet_NoSRS_s2021,table3_plugin,ETTh1,96,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,c6ad40c171abc9fd,c6ad40c171abc9fd,22fd2a0184883632,22fd2a0184883632,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H96_SRSNet_NoSRS_s2021/test_report.1778741350.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205628.csv,
table3_plugin_ETTh1_H96_SRSPlusPatchMLP_lite_omitted,table3_plugin,ETTh1,96,SRSPlusPatchMLP,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H96_SRSPlusPatchTST_lite_omitted,table3_plugin,ETTh1,96,SRSPlusPatchTST,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H96_SRSPlusxPatch_lite_omitted,table3_plugin,ETTh1,96,SRSPlusxPatch,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H96_xPatch_s2021,table3_plugin,ETTh1,96,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,6e3f42d84a65abb2,6e3f42d84a65abb2,4142176796c7a18e,4142176796c7a18e,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H96_xPatch_s2021/test_report.1778741477.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205866.csv,
table3_plugin_ETTh1_H192_PatchMLP_s2021,table3_plugin,ETTh1,192,PatchMLP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,3c14931dbb72269f,3c14931dbb72269f,8025dd9d990d7acf,8025dd9d990d7acf,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H192_PatchMLP_s2021/test_report.1778741470.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205817.csv,
table3_plugin_ETTh1_H192_PatchTST_s2021,table3_plugin,ETTh1,192,PatchTST,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,bcb01278aa6eadb4,bcb01278aa6eadb4,d7be8dd3f192a445,d7be8dd3f192a445,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H192_PatchTST_s2021/test_report.1778741434.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205731.csv,
table3_plugin_ETTh1_H192_SRSNet_s2021,table3_plugin,ETTh1,192,SRSNet,2021,,completed,,,0.4,0.415,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,63e8955f8c899e73,63e8955f8c899e73,29e246229e0024f3,29e246229e0024f3,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H192_SRSNet_s2021/test_report.1778741313.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205558.csv,
table3_plugin_ETTh1_H192_SRSNet_NoSRS_s2021,table3_plugin,ETTh1,192,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,6851fd3ecdb7df43,6851fd3ecdb7df43,e2d1d0b296cd7f39,e2d1d0b296cd7f39,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H192_SRSNet_NoSRS_s2021/test_report.1778741370.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205631.csv,
table3_plugin_ETTh1_H192_SRSPlusPatchMLP_lite_omitted,table3_plugin,ETTh1,192,SRSPlusPatchMLP,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H192_SRSPlusPatchTST_lite_omitted,table3_plugin,ETTh1,192,SRSPlusPatchTST,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H192_SRSPlusxPatch_lite_omitted,table3_plugin,ETTh1,192,SRSPlusxPatch,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H192_xPatch_s2021,table3_plugin,ETTh1,192,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,8fec72e58a387a9d,8fec72e58a387a9d,3040f7170bfbef53,3040f7170bfbef53,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H192_xPatch_s2021/test_report.1778741477.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205891.csv,
table3_plugin_ETTh1_H336_PatchMLP_s2021,table3_plugin,ETTh1,336,PatchMLP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,25d51ff1ce50da57,25d51ff1ce50da57,2a22f1969eef20bd,2a22f1969eef20bd,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H336_PatchMLP_s2021/test_report.1778741479.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205832.csv,
table3_plugin_ETTh1_H336_PatchTST_s2021,table3_plugin,ETTh1,336,PatchTST,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,41f38304b7f79ec6,41f38304b7f79ec6,c38999a8d68ea799,c38999a8d68ea799,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H336_PatchTST_s2021/test_report.1778741449.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205748.csv,
table3_plugin_ETTh1_H336_SRSNet_s2021,table3_plugin,ETTh1,336,SRSNet,2021,,completed,,,0.424,0.43,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,d3bcd56327e5a8fc,d3bcd56327e5a8fc,8108e2be409a3449,8108e2be409a3449,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H336_SRSNet_s2021/test_report.1778741343.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205574.csv,
table3_plugin_ETTh1_H336_SRSNet_NoSRS_s2021,table3_plugin,ETTh1,336,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,f36375d1c52166c0,f36375d1c52166c0,867c2cc6cfe438c6,867c2cc6cfe438c6,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H336_SRSNet_NoSRS_s2021/test_report.1778741386.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205665.csv,
table3_plugin_ETTh1_H336_SRSPlusPatchMLP_lite_omitted,table3_plugin,ETTh1,336,SRSPlusPatchMLP,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H336_SRSPlusPatchTST_lite_omitted,table3_plugin,ETTh1,336,SRSPlusPatchTST,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H336_SRSPlusxPatch_lite_omitted,table3_plugin,ETTh1,336,SRSPlusxPatch,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H336_xPatch_s2021,table3_plugin,ETTh1,336,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,68b5c798172c1351,68b5c798172c1351,55a951ec0eb4afe8,55a951ec0eb4afe8,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H336_xPatch_s2021/test_report.1778741485.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206150.csv,
table3_plugin_ETTh1_H720_PatchMLP_s2021,table3_plugin,ETTh1,720,PatchMLP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a93909174d876ca3,a93909174d876ca3,e357cec761f725d2,e357cec761f725d2,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H720_PatchMLP_s2021/test_report.1778741486.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205846.csv,
table3_plugin_ETTh1_H720_PatchTST_s2021,table3_plugin,ETTh1,720,PatchTST,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,03485cd5a1332ab8,03485cd5a1332ab8,1d87319a2f597f4f,1d87319a2f597f4f,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H720_PatchTST_s2021/test_report.1778741443.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205765.csv,
table3_plugin_ETTh1_H720_SRSNet_s2021,table3_plugin,ETTh1,720,SRSNet,2021,,completed,,,0.426,0.455,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,018c99cd3a0e7011,018c99cd3a0e7011,6f0bd1cf3bbb4de0,6f0bd1cf3bbb4de0,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H720_SRSNet_s2021/test_report.1778741341.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205609.csv,
table3_plugin_ETTh1_H720_SRSNet_NoSRS_s2021,table3_plugin,ETTh1,720,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,f03fbdaf97f17d4d,f03fbdaf97f17d4d,7373a7f1cc45a424,7373a7f1cc45a424,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H720_SRSNet_NoSRS_s2021/test_report.1778741379.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.205666.csv,
table3_plugin_ETTh1_H720_SRSPlusPatchMLP_lite_omitted,table3_plugin,ETTh1,720,SRSPlusPatchMLP,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H720_SRSPlusPatchTST_lite_omitted,table3_plugin,ETTh1,720,SRSPlusPatchTST,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H720_SRSPlusxPatch_lite_omitted,table3_plugin,ETTh1,720,SRSPlusxPatch,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTh1_H720_xPatch_s2021,table3_plugin,ETTh1,720,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,4a2adad705fb7464,4a2adad705fb7464,ab4ea98508483b03,ab4ea98508483b03,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTh1_H720_xPatch_s2021/test_report.1778741484.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206151.csv,
table3_plugin_ETTm2_H96_PatchMLP_s2021,table3_plugin,ETTm2,96,PatchMLP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,6975a7f71477f701,6975a7f71477f701,80b47014795767b5,80b47014795767b5,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H96_PatchMLP_s2021/test_report.1778742360.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206796.csv,
table3_plugin_ETTm2_H96_PatchTST_s2021,table3_plugin,ETTm2,96,PatchTST,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,8a38dfddd3bc18da,8a38dfddd3bc18da,4d53c3201ec34d91,4d53c3201ec34d91,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H96_PatchTST_s2021/test_report.1778742166.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206638.csv,
table3_plugin_ETTm2_H96_SRSNet_s2021,table3_plugin,ETTm2,96,SRSNet,2021,,completed,,,0.164,0.254,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,e233d553937a1927,e233d553937a1927,970ed18e6710d6f1,970ed18e6710d6f1,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H96_SRSNet_s2021/test_report.1778742368.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206154.csv,
table3_plugin_ETTm2_H96_SRSNet_NoSRS_s2021,table3_plugin,ETTm2,96,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,4b8cb2b1fbf375c1,4b8cb2b1fbf375c1,7be95393e6109239,7be95393e6109239,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H96_SRSNet_NoSRS_s2021/test_report.1778741959.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206458.csv,
table3_plugin_ETTm2_H96_SRSPlusPatchMLP_lite_omitted,table3_plugin,ETTm2,96,SRSPlusPatchMLP,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H96_SRSPlusPatchTST_lite_omitted,table3_plugin,ETTm2,96,SRSPlusPatchTST,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H96_SRSPlusxPatch_lite_omitted,table3_plugin,ETTm2,96,SRSPlusxPatch,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H96_xPatch_s2021,table3_plugin,ETTm2,96,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,899d1e59d9c0fb35,899d1e59d9c0fb35,eaea5e8c88097f3a,eaea5e8c88097f3a,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H96_xPatch_s2021/test_report.1778742485.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206931.csv,
table3_plugin_ETTm2_H192_PatchMLP_s2021,table3_plugin,ETTm2,192,PatchMLP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a9e7c361315fd886,a9e7c361315fd886,b1520331aaf73a51,b1520331aaf73a51,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H192_PatchMLP_s2021/test_report.1778742478.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206864.csv,
table3_plugin_ETTm2_H192_PatchTST_s2021,table3_plugin,ETTm2,192,PatchTST,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,80bc6421a0cd087f,80bc6421a0cd087f,e44e910064134817,e44e910064134817,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H192_PatchTST_s2021/test_report.1778742184.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206674.csv,
table3_plugin_ETTm2_H192_SRSNet_s2021,table3_plugin,ETTm2,192,SRSNet,2021,,completed,,,0.22,0.291,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,02323140c46efda1,02323140c46efda1,e45057566330acc7,e45057566330acc7,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H192_SRSNet_s2021/test_report.1778741766.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206299.csv,
table3_plugin_ETTm2_H192_SRSNet_NoSRS_s2021,table3_plugin,ETTm2,192,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,3cf4eae9e7b1b8e2,3cf4eae9e7b1b8e2,b47bf1e6f18abf58,b47bf1e6f18abf58,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H192_SRSNet_NoSRS_s2021/test_report.1778741993.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206491.csv,
table3_plugin_ETTm2_H192_SRSPlusPatchMLP_lite_omitted,table3_plugin,ETTm2,192,SRSPlusPatchMLP,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H192_SRSPlusPatchTST_lite_omitted,table3_plugin,ETTm2,192,SRSPlusPatchTST,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H192_SRSPlusxPatch_lite_omitted,table3_plugin,ETTm2,192,SRSPlusxPatch,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H192_xPatch_s2021,table3_plugin,ETTm2,192,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,bea9f6c3fc20bebb,bea9f6c3fc20bebb,1e74a31044f00190,1e74a31044f00190,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H192_xPatch_s2021/test_report.1778742485.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.207882.csv,
table3_plugin_ETTm2_H336_PatchMLP_s2021,table3_plugin,ETTm2,336,PatchMLP,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,93b970b946bf785a,93b970b946bf785a,121c479ad68afcc5,121c479ad68afcc5,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H336_PatchMLP_s2021/test_report.1778742556.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206873.csv,
table3_plugin_ETTm2_H336_PatchTST_s2021,table3_plugin,ETTm2,336,PatchTST,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,31088719dcd49f32,31088719dcd49f32,d6b64e497f8aef32,d6b64e497f8aef32,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H336_PatchTST_s2021/test_report.1778742330.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206745.csv,
table3_plugin_ETTm2_H336_SRSNet_s2021,table3_plugin,ETTm2,336,SRSNet,2021,,completed,,,0.273,0.327,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,912040725dc8fcfd,912040725dc8fcfd,ce185088a4501340,ce185088a4501340,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H336_SRSNet_s2021/test_report.1778741752.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206304.csv,
table3_plugin_ETTm2_H336_SRSNet_NoSRS_s2021,table3_plugin,ETTm2,336,SRSNet_NoSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,90e0e2f4d160467e,90e0e2f4d160467e,82c278ee4ebf30b0,82c278ee4ebf30b0,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H336_SRSNet_NoSRS_s2021/test_report.1778742028.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.206534.csv,
table3_plugin_ETTm2_H336_SRSPlusPatchMLP_lite_omitted,table3_plugin,ETTm2,336,SRSPlusPatchMLP,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H336_SRSPlusPatchTST_lite_omitted,table3_plugin,ETTm2,336,SRSPlusPatchTST,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H336_SRSPlusxPatch_lite_omitted,table3_plugin,ETTm2,336,SRSPlusxPatch,,,omitted-lite,,,,,,,,,,,,,,,,,,,,,Heavy plug-in row omitted from lite-paper scope; run full-paper for this row.
table3_plugin_ETTm2_H336_xPatch_s2021,table3_plugin,ETTm2,336,xPatch,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,4fef1e8979ffb937,4fef1e8979ffb937,4a20c2fa866b2d8c,4a20c2fa866b2d8c,/home/ubuntu/SRSNet/result/repro/lite-paper/table3_plugin/table3_plugin_ETTm2_H336_xPatch_s2021/test_report.1778742493.4e2bb402-a76f-432c-8ae1-e63613e38412-7dd7fd5db6-zgn69.207962.csv,
